,A_NOX_ALL,A_SO2_ALL,A_VOC_ALL,A_NH3_ALL,A_PM25_ALL,B_NOX_ALL,B_SO2_ALL,B_VOC_ALL,B_NH3_ALL,B_PM25_ALL,C_NOX_ALL,C_SO2_ALL,C_VOC_ALL,C_NH3_ALL,C_PM25_ALL,D_NOX_ALL,D_SO2_ALL,D_VOC_ALL,D_NH3_ALL,D_PM25_ALL,E_NOX_ALL,E_SO2_ALL,E_VOC_ALL,E_NH3_ALL,E_PM25_ALL,F_NOX_ALL,F_SO2_ALL,F_VOC_ALL,F_NH3_ALL,F_PM25_ALL,G_NOX_ALL,G_SO2_ALL,G_VOC_ALL,G_NH3_ALL,G_PM25_ALL,H_NOX_ALL,H_SO2_ALL,H_VOC_ALL,H_NH3_ALL,H_PM25_ALL,I_NOX_ALL,I_SO2_ALL,I_VOC_ALL,I_NH3_ALL,I_PM25_ALL,J_NOX_ALL,J_SO2_ALL,J_VOC_ALL,J_NH3_ALL,J_PM25_ALL,K_NOX_ALL,K_SO2_ALL,K_VOC_ALL,K_NH3_ALL,K_PM25_ALL,L_NOX_ALL,L_SO2_ALL,L_VOC_ALL,L_NH3_ALL,L_PM25_ALL,M_NOX_ALL,M_SO2_ALL,M_VOC_ALL,M_NH3_ALL,M_PM25_ALL,N_NOX_ALL,N_SO2_ALL,N_VOC_ALL,N_NH3_ALL,N_PM25_ALL,O_NOX_ALL,O_SO2_ALL,O_VOC_ALL,O_NH3_ALL,O_PM25_ALL,P_NOX_ALL,P_SO2_ALL,P_VOC_ALL,P_NH3_ALL,P_PM25_ALL,Q_NOX_ALL,Q_SO2_ALL,Q_VOC_ALL,Q_NH3_ALL,Q_PM25_ALL
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.8711630094863941,0.7518789331399747,1.2412961992024156,1.2412961992024156,0.8376200352462376,0.8695279278915159,0.7964211871617596,1.0087033184526395,1.0087033184526395,0.9629145470108035,1.0694816467283879,1.092451594050161,1.1217907030693752,1.1217907030693752,1.239303658730187,0.8347536326093135,1.0966121781484963,1.2229741528346378,1.2229741528346378,0.8729801809055767,0.7044720162157277,0.8356709013750397,1.1894679166575506,1.1894679166575506,0.9971869095681626,1.3341232297823309,1.1172436978510574,0.9213095831623186,0.9213095831623186,1.184370052840804,1.0101239047667245,1.158187822803993,0.8107209910960843,0.8107209910960843,1.1469621965659962,0.7459908493722115,0.8297323144704682,0.6820502197885214,0.6820502197885214,0.526237367825549,0.6368218730047419,0.5667529942358217,0.7120810530319747,0.7120810530319747,0.9005670599931604,1.1449002480969586,1.103229671281192,1.127884298295539,1.127884298295539,1.052076085858526,0.8725567947156938,0.7174335454278428,0.9609252719519267,0.9609252719519267,0.7389062167448962,0.7563828004481401,1.0761669230016069,0.9255554597757185,0.9255554597757185,1.0543830351932912,1.1235528568753979,1.1874433087284626,1.1788534734020166,1.1788534734020166,0.8898807915123459,1.308851746280023,1.1655808493961746,0.8773572349010124,0.8773572349010124,0.7809652771779725,1.2355520131922058,0.9881404983981658,0.8436116254225283,0.8436116254225283,1.0486912558158639,0.8662574514274873,0.940154007106363,1.1201861077522817,1.1201861077522817,0.9021494901104732,0.6712719742959298,1.1391341202248244,1.0244379814345523,1.0244379814345523,1.3286818292986902
3,0.7348208623524609,0.9347786564545171,0.6472306261845356,0.6472306261845356,0.9826183416355632,1.1888540723073735,0.8329637824107261,1.0002016084799932,1.0002016084799932,0.7804029672378137,0.9343215794853159,0.8895910018057552,0.9708534709297154,0.9708534709297154,0.9582296496403752,1.0125325411897264,0.947984405427461,1.2795277960323381,1.2795277960323381,1.0082760618145012,1.0930721412192999,0.7338052958881551,0.9182694869374486,0.9182694869374486,1.3969782793294596,0.9419448505261623,0.905281929655956,0.6658898847661974,0.6658898847661974,1.003878146452562,1.1204782950360443,1.1333278268630265,0.6967003535612843,0.6967003535612843,0.9729371414190374,0.9274069479799464,1.2517926686813354,1.2164231805062604,1.2164231805062604,1.060367036813174,1.0497767463636185,1.0747195453100027,1.0707455151131724,1.0707455151131724,1.115855164786839,1.3183961873769732,1.2618180272335313,1.0939436371469908,1.0939436371469908,0.9795640410023562,1.1500075256347313,1.2442678301059005,0.801803919988677,0.801803919988677,1.304087923066689,0.8600457302554666,0.9168460344130028,1.0464157358445159,1.0464157358445159,0.8209867412182387,1.1728563239618388,0.9886939444907358,1.0410476353676383,1.0410476353676383,1.067766451747507,0.788513068135565,0.7278897467756797,0.7570335956475899,0.7570335956475899,1.117286321563175,1.2370884802872124,1.2309293556170477,0.9330847736570664,0.9330847736570664,0.9431584921614342,1.278161559834192,1.3880871687913643,1.2844563205603852,1.2844563205603852,1.4334640491285473,1.1276906976356826,0.7649850064918372,0.8659925244498093,0.8659925244498093,1.2943735786650346
4,1.2349006890920724,0.8705140097788917,1.2635365065917057,1.2635365065917057,0.900073458737778,0.9557555241943861,1.1467749676077612,0.9710376828831496,0.9710376828831496,0.9060245585031739,0.8225880604889881,0.8239333872710547,1.0216250989208207,1.0216250989208207,1.0642468971981323,0.6838704199933201,1.0254260871354128,0.7885242509522649,0.7885242509522649,0.9834919468008511,1.0769827912602077,0.8427788818497226,0.7606863650259191,0.7606863650259191,1.3709900358210698,0.9201028797600534,1.076421877332699,1.1183286665767593,1.1183286665767593,0.8287443846009689,1.0452044315704743,1.1850807869718212,1.0394624003617756,1.0394624003617756,0.9566612628056901,1.2566039579758284,1.360210094254148,0.94297480071959,0.94297480071959,0.9187954079914137,1.1815623042118835,1.085042568416548,0.8514403582880721,0.8514403582880721,1.2404286582080233,1.2033609903636824,1.1105177540595759,1.1222284901099724,1.1222284901099724,1.3951804125458764,1.0940948725287154,1.201476442692246,0.7462749137115099,0.7462749137115099,1.201659499919994,1.1558762007022112,0.930934783934528,0.8217977295938292,0.8217977295938292,0.9031564117315866,0.9378890552626914,0.771560162307077,0.8966193625761242,0.8966193625761242,0.7720907328245706,1.4289531965951798,1.3104778743202101,0.9847744467447812,0.9847744467447812,0.5588702947537515,1.2604457355680234,0.8996188319226819,1.3880770633545603,1.3880770633545603,1.3426327060663288,0.9918362870283277,1.0109112211204287,1.163404725748113,1.163404725748113,1.0791417875779283,1.1408849537908519,1.0805710431966853,1.2750852363392284,1.2750852363392284,0.7678021599408492
5,0.8063404726166385,1.019922997434752,0.7347202854407914,0.7347202854407914,0.640250155064819,1.0902804519724505,0.9867761134537264,1.1476257697336074,1.1476257697336074,1.1880447548629467,0.9033811173602956,0.9313323645075953,0.7954768969868411,0.7954768969868411,0.8801437767954823,1.0526974660070763,0.8404792111747496,1.2124007256658587,1.2124007256658587,0.6832331597073256,1.0152887995182753,1.1482719574280718,0.6441294516718427,0.6441294516718427,1.1137005660086594,0.6617332291497455,0.8231448192514017,0.9808330214912794,0.9808330214912794,0.8211960254998671,1.016282607096628,0.933411962525765,1.3328989916492102,1.3328989916492102,1.325827230091893,1.1378224372446397,1.2612637425397304,0.7815184113977509,0.7815184113977509,0.5877293807724219,1.2184443731629404,1.398434346139359,1.0908435824958633,1.0908435824958633,1.06385825853556,1.123168118038953,0.9728755697823217,0.693895119992919,0.693895119992919,0.593232741344228,1.1310698024984835,0.9994690304320171,1.300568212202454,1.300568212202454,1.281159773735714,0.8605428071499281,0.8408250034094568,0.6943223693955757,0.6943223693955757,1.4519511337781392,1.2310002696153475,1.3306133595027174,1.1855164324263578,1.1855164324263578,1.022098455954869,0.5814014222809514,0.7195231891479431,1.1743676373068648,1.1743676373068648,1.1483087947355994,0.8376143665427839,0.6628284192895011,1.2892468537287558,1.2892468537287558,1.0280361656582384,1.093813102845357,0.945476475244811,0.8699235974683797,0.8699235974683797,0.9532237666394275,1.1945105786700532,1.3170560087092225,0.7708111951037001,0.7708111951037001,1.123752500817458
6,0.9936562182583303,1.0778290185650596,0.8491863280898655,0.8491863280898655,0.6701133051686512,1.0028623046200844,0.8090112158033921,1.121170046732569,1.121170046732569,0.9518521898626102,0.9833130805082646,1.020715166112572,1.2723125774677726,1.2723125774677726,1.0564859980598178,1.12963610652616,1.2970376640078167,1.0402056348470468,1.0402056348470468,0.913325422125273,1.2419905392899864,0.6934004415674945,1.1386439536979556,1.1386439536979556,1.412948011933945,1.1002543987450728,0.964862368519935,0.6895561188682569,0.6895561188682569,0.929182389661427,1.2483570395586006,1.2243428229270248,1.0764200483122006,1.0764200483122006,1.1957896250589752,1.2529661607774798,1.3238078835652307,0.7721807131472258,0.7721807131472258,1.1700788527032016,1.1064948725450774,1.137470909657841,1.1550144495210335,1.1550144495210335,1.103012793455767,0.8082766704303254,0.695536302626757,0.7644601283188961,0.7644601283188961,0.981721314512913,0.8472437191414394,1.0069662190782551,1.1720229805249702,1.1720229805249702,0.8419901049625567,0.8523946102735654,1.09632334583577,1.2164942417518225,1.2164942417518225,1.2920674540869217,0.9745781599919835,1.0808349680625926,1.1540226497279102,1.1540226497279102,0.9028849199084,1.2139500408434287,1.220290043612698,1.287323836463823,1.287323836463823,0.5538479164098401,0.8984225554179017,0.807594647129405,1.0768047466189496,1.0768047466189496,1.029439281560141,0.8228245644706143,0.8261069729822268,0.8703936791356887,0.8703936791356887,0.8558542981958963,0.747574083927445,1.2778219138949243,1.2366354781144058,1.2366354781144058,0.5538082659214367
7,1.2056253107735686,0.7394149729181116,0.7747803849447527,0.7747803849447527,0.8898525631847777,0.9951807494579136,1.0714227927528912,0.7810297472264094,0.7810297472264094,0.8963208330936006,1.1861392223946667,1.2095627440001266,1.0485810324211182,1.0485810324211182,1.1228785623766744,0.7447268628905878,1.1331213094874601,0.7544033233233378,0.7544033233233378,0.8598367961760375,0.6381502204373849,0.8820308784410209,0.7624949895273606,0.7624949895273606,1.0398641070796084,0.7800663374357663,1.1187645730196745,1.218723575761665,1.218723575761665,1.3177514116997324,0.5784877586161233,0.6122155829617303,0.9348263107355052,0.9348263107355052,1.1584648691276023,0.7767797233774228,0.6009824409425055,1.1961964873687434,1.1961964873687434,0.8055702332362417,1.034125726086935,1.1173213932391202,0.854855368031664,0.854855368031664,0.816328025211721,1.1898413100577512,0.9721633014229538,1.2872083334860622,1.2872083334860622,1.3841612401265222,1.143520692391054,1.1674448396647195,0.7734486419346145,0.7734486419346145,0.7016878862367738,0.992722743928977,0.9977279888333572,0.8334527239809074,0.8334527239809074,0.5392712007989792,0.8976351941310086,0.7449508658990308,0.6705187846973554,0.6705187846973554,0.7229975510113604,0.8543097995935329,0.7911631545270974,0.9862472827935554,0.9862472827935554,0.927051324020129,0.789265698424543,0.9084984593622291,0.788872091560674,0.788872091560674,0.9259674697717337,1.031666835078282,0.80416473956512,0.7577151501164289,0.7577151501164289,0.6766997566427628,0.8934959480454883,1.2441505508189687,1.3020400823528255,1.3020400823528255,0.6371134815445862
8,0.8482677722812988,1.0421460695202875,0.6089671459270551,0.6089671459270551,0.8816964626390633,1.0086141088221448,0.9238786116184619,0.7152887857800082,0.7152887857800082,0.9502575123685236,1.3451474569502742,1.3360764349364636,0.700387383973686,0.700387383973686,1.2221675858772612,0.8571764545222387,0.901082648143669,0.8605262166417749,0.8605262166417749,0.719765770456541,0.587497814351474,0.7529713816360538,0.5632378814435841,0.5632378814435841,1.1202267321332573,1.1771279990776966,1.1411487817871018,0.9456366801884315,0.9456366801884315,1.2763428735820104,0.9399252153861929,0.8534979595900639,0.8698319257454835,0.8698319257454835,1.1423434913742907,0.7519875545132026,0.8938906383987794,0.9660405266709929,0.9660405266709929,0.8507125385773195,0.9636856514181567,0.9035175164480589,1.0696965772878124,1.0696965772878124,1.0176986588642671,0.9565736451445815,0.9671456086788802,1.2878989648169392,1.2878989648169392,1.3209279102322335,1.2117042996818377,1.019438781202759,0.9304663958208123,0.9304663958208123,1.0366782519784166,0.9093689511568276,0.6637163271312608,0.6195605367544175,0.6195605367544175,0.5747627580637036,0.9970606491103694,0.9757806798338479,0.9529677871311936,0.9529677871311936,1.163743698168407,1.2208214247506834,1.0030584160018687,1.032586384191437,1.032586384191437,0.8161520407411196,0.6967572050747097,0.9360350296370274,0.9043913069067477,0.9043913069067477,0.6712262960407661,1.2684613675438385,1.3566226155513212,1.186087724519418,1.186087724519418,1.442840035327843,0.8586581817217919,0.5965901394008318,1.1025573109256497,1.1025573109256497,1.399555137866051
9,0.9355792685891923,0.685632289846809,1.0859202691638203,1.0859202691638203,0.9479818935666192,0.780446383792684,0.9716424594451244,0.8531134608337713,0.8531134608337713,0.8456883320576242,0.7845100491128344,0.8399336693966288,1.1556266514175277,1.1556266514175277,1.0357000550640016,0.7083856768511793,0.7866285823152585,1.1612215446450256,1.1612215446450256,0.7466588504576,0.8133425345193901,0.9663931451706157,0.8416956758409355,0.8416956758409355,0.9646240499665857,0.6516785297432123,0.7616695809648615,1.044580583278076,1.044580583278076,1.0666323963616324,1.1537853423166642,1.1835528819847767,0.7604544805158265,0.7604544805158265,0.5909031380806133,0.7769852845413661,0.9101924201437551,1.1815042821803574,1.1815042821803574,0.8450266519152025,0.838759278867725,0.6857298730260628,0.8058622429541996,0.8058622429541996,1.1446846247229878,0.844159879869241,0.596936113771602,0.8312981721668998,0.8312981721668998,0.7001450804362542,1.1047942056080753,0.7972586713972172,0.761747434904131,0.761747434904131,1.3506206560157006,1.095175927108879,0.8095665180728893,1.012538769735518,1.012538769735518,0.5692919946860884,0.6943515837368023,0.6707429328592953,0.5664466220060035,0.5664466220060035,0.5749262323173819,1.291892971631175,1.226481025655879,1.1981061685409697,1.1981061685409697,0.8848856323862436,0.5526956800744846,0.9905966319323749,0.9569076760690021,0.9569076760690021,0.6347258587651156,0.9718856763123366,0.8518195031164553,0.8866818264463144,0.8866818264463144,0.8625250381450925,0.8711328906706628,1.2710932912260597,1.0765772498132384,1.0765772498132384,1.4496777232738653
10,0.9089876637339935,1.1252130850814648,1.2474687502460287,1.2474687502460287,1.1264555942143406,1.2448155872967748,1.17398870446849,1.1074505527733007,1.1074505527733007,1.114629768774596,0.5962197323143611,0.6262188204674318,0.7137382880714929,0.7137382880714929,0.9777076030387061,0.9396070787322012,1.1141337214066678,1.0868753520492127,1.0868753520492127,0.766334178494205,0.9514914647838808,0.8374433300924893,0.8378610049666162,0.8378610049666162,0.9435769915903053,1.3325072490791545,1.0436465508401476,0.9293752084607917,0.9293752084607917,1.3921338477923126,1.2720905685405215,1.375187107845765,1.0967204396094514,1.0967204396094514,0.8295643615803409,1.2785816736899982,1.3205557541297772,0.8799288092944931,0.8799288092944931,1.0630481302633914,0.6426499106071152,0.6566199587443852,0.7567068167774622,0.7567068167774622,0.5299920755583352,0.7632894796684323,0.7575977997262331,1.1857273850925274,1.1857273850925274,1.2176364052772835,0.7427457772295514,0.8813549247264774,1.0444798751953532,1.0444798751953532,0.9213328700476265,1.007759911140889,0.8116972436700913,0.8393397447545262,0.8393397447545262,1.1969023164040586,0.9150533458258782,0.7632057129477713,0.6607240377893616,0.6607240377893616,0.6878981534561561,0.9761346963305704,0.839016616755787,1.1464215663947364,1.1464215663947364,0.6182547422341994,0.9796515717182616,0.8212465917100991,0.927705501680623,0.927705501680623,1.0215649699219396,1.3229781015893198,1.4459196439394884,1.2463411517138385,1.2463411517138385,1.477195112711005,1.0777823815417198,0.7763683067378041,0.8500940912937015,0.8500940912937015,1.3932118790342152
