A_NOX_ALL,A_SO2_ALL,A_VOC_ALL,A_NH3_ALL,A_PM25_ALL,A_O3_ALL,B_NOX_ALL,B_SO2_ALL,B_VOC_ALL,B_NH3_ALL,B_PM25_ALL,B_O3_ALL,C_NOX_ALL,C_SO2_ALL,C_VOC_ALL,C_NH3_ALL,C_PM25_ALL,C_O3_ALL,D_NOX_ALL,D_SO2_ALL,D_VOC_ALL,D_NH3_ALL,D_PM25_ALL,D_O3_ALL,E_NOX_ALL,E_SO2_ALL,E_VOC_ALL,E_NH3_ALL,E_PM25_ALL,E_O3_ALL,F_NOX_ALL,F_SO2_ALL,F_VOC_ALL,F_NH3_ALL,F_PM25_ALL,F_O3_ALL,G_NOX_ALL,G_SO2_ALL,G_VOC_ALL,G_NH3_ALL,G_PM25_ALL,G_O3_ALL,H_NOX_ALL,H_SO2_ALL,H_VOC_ALL,H_NH3_ALL,H_PM25_ALL,H_O3_ALL,I_NOX_ALL,I_SO2_ALL,I_VOC_ALL,I_NH3_ALL,I_PM25_ALL,I_O3_ALL,J_NOX_ALL,J_SO2_ALL,J_VOC_ALL,J_NH3_ALL,J_PM25_ALL,J_O3_ALL,K_NOX_ALL,K_SO2_ALL,K_VOC_ALL,K_NH3_ALL,K_PM25_ALL,K_O3_ALL,L_NOX_ALL,L_SO2_ALL,L_VOC_ALL,L_NH3_ALL,L_PM25_ALL,L_O3_ALL,M_NOX_ALL,M_SO2_ALL,M_VOC_ALL,M_NH3_ALL,M_PM25_ALL,M_O3_ALL,N_NOX_ALL,N_SO2_ALL,N_VOC_ALL,N_NH3_ALL,N_PM25_ALL,N_O3_ALL,O_NOX_ALL,O_SO2_ALL,O_VOC_ALL,O_NH3_ALL,O_PM25_ALL,O_O3_ALL,P_NOX_ALL,P_SO2_ALL,P_VOC_ALL,P_NH3_ALL,P_PM25_ALL,P_O3_ALL,Q_NOX_ALL,Q_SO2_ALL,Q_VOC_ALL,Q_NH3_ALL,Q_PM25_ALL,Q_O3_ALL
0.820852315,1.172086828,1.026368394,1.050056347,1.003036027,0.013671764,1.14906309,1.044882287,1.118506276,1.015093218,1.135436207,0.036138613,0.721867225,0.767265709,0.700106379,1.001793521,0.843537561,0.02876563,0.966075265,1.093356394,0.888192116,1.151433944,1.000530927,0.02833671,0.815228197,1.186315402,1.053695081,0.925134205,0.892428215,0.0318269,1.005309915,0.762582674,0.60130138,0.761400651,0.898853909,0.026166294,1.063002636,0.928997704,0.962053281,0.844068425,0.859318522,0.036569435,0.891570756,0.930092792,1.08152382,0.965459015,1.151271247,0.032079868,1.241447809,1.377661208,1.374880155,1.444020817,1.288166977,0.033303402,0.787804046,0.649348299,1.031905493,0.538153682,0.697580772,0.03565813,1.15110828,0.908654911,1.248048355,0.730424623,1.157557608,0.034168776,0.862814541,1.136901811,1.164081199,1.014211258,1.081169377,0.037613116,1.209086436,1.308996177,1.286166171,1.248607376,1.340903326,0.03927081,0.705034996,0.856304178,0.897971241,0.56817784,0.742689765,0.04302111,1.308128757,0.708630146,1.237511567,1.163824633,1.23518554,0.028071346,1.091532574,1.105718887,1.022954243,1.14401541,1.138972816,0.030747298,1.255916128,1.325496149,1.017635451,0.804027679,1.315501036,0.02658554
0.691341264,0.575553155,1.335610897,0.930720705,0.8418485,0.013068015,0.833548011,0.800376935,0.820514913,0.898062576,0.723461226,0.0361591,1.127458834,1.119415174,1.370537389,0.782002772,0.979876427,0.02763075,1.039430602,1.021283729,1.171035481,1.255203803,1.097847109,0.02800575,0.794451606,0.918847637,0.905595179,0.885123001,0.892352351,0.03149428,1.290663374,0.916335199,1.079083368,0.942340035,1.186932255,0.024886616,1.049177688,0.899936268,0.928648143,0.626641667,0.896668319,0.036055364,1.030063062,1.204068405,1.008281267,1.18711479,1.239883032,0.03129659,1.252095727,1.18475553,1.257888873,1.148206367,1.258674499,0.032089338,0.949704843,0.989579676,0.914361641,0.893340909,1.007079163,0.035202738,0.84508686,1.092919132,0.906261133,1.246170352,0.932304788,0.035332594,1.140941017,1.221709536,0.878498615,0.617322083,1.032804258,0.036715586,1.193947832,1.151613761,1.027090228,0.615826856,1.187185765,0.039030083,1.178037524,0.967673746,0.917243498,1.19973187,1.098007422,0.04216611,1.244419121,1.289736678,0.945688733,1.263523666,1.279626638,0.027566204,1.132721897,1.120964333,1.058262186,1.150685872,1.146532649,0.030316444,0.992806345,1.427797235,0.808624676,0.953154319,1.129968809,0.02603479
1.177467753,0.753088491,0.966436295,0.964131132,1.02298087,0.013830573,1.315408302,1.101176918,1.205370629,1.190558951,1.326937511,0.036571108,1.160950913,1.172527769,1.007178832,1.098350386,1.161604238,0.026814952,0.910975987,0.97166593,1.215869153,0.869109955,0.919908687,0.028172972,0.920531729,0.854091757,0.814526214,0.962785779,0.815569151,0.031097895,0.807851423,1.134830125,1.121782965,1.024836246,1.030582365,0.027776953,1.215380149,1.127734276,1.380525858,1.468888275,1.270305646,0.037024472,0.626677199,0.639249492,0.930235505,0.735944268,0.696816009,0.033835914,0.843145688,0.906924445,0.762482343,0.837888292,0.796845025,0.03515052,0.985530425,0.700439219,1.092512301,0.980051823,0.759513861,0.035688046,1.073951627,0.765108661,1.200951188,0.605150367,0.923330112,0.03438425,1.222625445,1.138434112,1.029958876,1.050501199,1.248260335,0.03727198,1.130343777,0.97732216,1.021589069,1.370165481,1.011110036,0.039171938,0.846146603,0.95424045,0.963329719,1.119025618,1.047658307,0.042863596,0.578584822,0.784167767,0.595222565,0.901052038,0.684339435,0.03165441,0.902461799,0.972553025,0.975298116,1.056802471,0.988379373,0.031443775,1.066662532,1.069127852,0.945558232,1.159146349,0.875387376,0.029436082
0.836092766,0.564751907,1.059083772,0.788324838,0.767403109,0.014298058,0.99335355,0.801978261,1.151870965,0.884118311,0.807867592,0.036635496,1.302877973,1.308467167,1.244288743,1.24164193,1.316446101,0.026905969,1.198845605,0.989531468,0.85804329,1.242575581,1.234673434,0.028540047,1.31558375,0.992271501,0.687552902,1.111537875,1.027325917,0.030818867,0.945573473,0.852626944,0.82888996,1.303994655,0.913691292,0.027081972,0.926917269,0.792182572,1.19678751,1.051018569,0.852821035,0.037301075,0.633222091,0.70781504,1.121366932,1.160487624,0.799450915,0.033758756,1.086704346,1.100672096,1.155693432,0.873167704,1.109893981,0.033989683,0.71330593,0.742465105,1.137415163,1.343261675,0.792148392,0.036471803,1.120321035,1.280761446,1.387050665,1.071809871,1.112041917,0.03517903,0.671174111,0.752436194,0.807549681,0.829796568,0.779843279,0.038271826,1.018857265,1.215888889,1.204061232,1.025476702,1.275369805,0.039748866,0.971837819,1.084432418,0.918763524,1.028691567,0.879382741,0.042732164,1.094424605,0.823978776,1.116422253,1.248137756,1.158501656,0.029800756,0.891152831,0.757713579,0.93834724,0.762334857,0.886020581,0.03151005,0.688035516,0.769699446,1.250679634,1.462274323,0.903979526,0.028863342
1.078783634,1.250322946,1.112575744,0.900355386,0.876193533,0.0118390955,0.766444383,1.036185683,1.062483422,0.744232623,0.813711063,0.036371134,0.76355812,0.783648481,0.805908107,0.8009864,0.791070602,0.028844561,1.145488014,1.036674098,0.911812156,0.958947432,0.965378297,0.027027655,0.964030143,1.080116174,1.185511321,0.818832668,0.801184718,0.030742176,1.383397484,1.10868687,1.032541348,1.444608616,1.337774841,0.024416028,1.026873103,0.91864532,1.116623735,0.836247327,1.041074347,0.035763413,1.204273267,1.23084994,0.806746963,0.733589385,1.110096049,0.030768089,1.00027797,1.118520199,1.103105064,1.020284989,1.222433559,0.033051692,1.095745931,1.267295205,1.153668203,1.005600946,1.210376327,0.0347334,1.000168139,0.824742037,0.665045915,0.956299456,0.957168251,0.03419157,1.257569443,1.311780936,1.274692741,0.713452489,1.143188138,0.036660727,1.333130185,1.365542934,1.372777073,0.682829481,1.415999391,0.03886439,1.303441081,0.979456613,1.062025886,0.710594592,1.200866672,0.041945748,1.038471981,0.936020465,0.909336077,0.993344691,0.958571627,0.028146226,0.831000081,0.883320497,0.963614744,0.841430932,0.812243444,0.031842936,1.314318581,1.070440638,1.036815944,1.147832847,1.226518771,0.026074857
0.887576155,1.44602701,1.001864345,1.193613363,1.088976206,0.013222378,1.242787208,0.951915619,1.345996677,1.136377204,1.182015231,0.036064327,1.300810382,1.23301379,1.229483078,0.916975977,1.09563103,0.02666972,0.842031396,0.802691573,1.107819846,0.706796132,0.774570631,0.027445648,0.614468388,0.908290329,0.782514459,0.786249266,0.793522508,0.032667246,1.055692137,1.020687991,0.794477796,0.922921967,1.115223837,0.026151394,0.617559979,0.71611169,0.938546017,1.038859946,0.860340003,0.037379548,0.895840651,0.670585363,0.61566863,0.567525532,0.76834247,0.031896792,1.033655348,1.223314827,1.157174745,1.133298273,1.301940579,0.033680655,1.323144114,1.148273424,1.287794534,1.030879346,1.198345008,0.03458515,0.877830062,1.180976701,0.965757446,1.18256114,0.94929173,0.035348732,1.107278266,1.135880013,0.877270294,0.67110692,0.863977838,0.037204057,0.920813903,0.759562923,0.768074108,1.219933353,0.846821191,0.039494637,0.799717786,0.922941454,1.045646041,1.426849709,1.033745287,0.042889114,1.163015058,0.938332463,1.195258011,1.209929442,1.278368707,0.028507743,1.178065056,1.315042322,1.054667461,1.269700899,1.188290565,0.029979566,0.827245433,0.867381974,0.923176013,1.300674041,0.757894592,0.02751183
1.121636191,1.229590375,0.794491362,1.18782145,1.202761266,0.0141066555,0.99067355,1.303833155,0.998338523,1.262557968,1.033657968,0.03685009,1.199733202,1.193834333,0.954164508,0.867544814,0.991673392,0.027897,1.006998854,0.728262038,1.232183204,0.841980444,0.93439305,0.027860558,1.219608591,1.105120513,1.347903213,1.057171305,1.192666915,0.030638054,0.8467579,1.175102414,0.98357596,0.960248077,0.978056503,0.027414517,1.109547492,1.182511153,0.966157433,0.938525014,1.036310282,0.037149634,1.04617044,0.838838282,1.055439441,1.31330386,0.970529731,0.032130837,1.065496117,1.180104767,1.164454857,1.385136095,1.05530997,0.03432627,1.160897321,1.259339373,0.968495717,0.931736411,1.234401549,0.03531932,0.668304835,0.728737048,1.054827503,1.385330073,0.92168418,0.0357462,1.047377449,1.220786275,1.014435902,1.455730207,1.078467052,0.037589356,1.037082819,0.971820577,1.068097906,0.902386479,0.979966568,0.0394952,0.793903629,0.877262777,1.305434012,1.309435337,1.12316796,0.04294624,0.76592366,0.950679872,1.24216435,0.918992526,0.884146476,0.030252026,0.892713728,0.947490479,1.011653464,0.918370795,0.846678951,0.03206601,0.646395612,1.229085887,0.957908292,0.875688163,0.913454045,0.02870241
0.937795447,0.700333555,1.314486397,0.831813021,0.903953864,0.013107496,0.70464783,0.85066791,1.155248282,1.053482555,0.854738178,0.036698323,1.188235438,1.202187071,1.160316596,1.207471927,1.285452227,0.027324265,0.99687835,0.824643664,0.852039457,0.688289907,0.850400165,0.028152414,1.079574262,0.925808405,1.326900919,1.068767431,0.900211928,0.03100554,1.222320396,1.312157244,1.216763915,1.387171262,1.177938524,0.025614034,1.033006196,0.96666157,0.821281821,0.742863154,0.855296019,0.03657793,1.069690416,0.98327448,1.395048314,0.765889335,1.226733239,0.031456813,1.037023774,1.116298341,0.854090131,1.430821256,1.076201368,0.033472594,1.079614783,1.344757235,1.297225802,0.808857143,1.284839431,0.035334766,0.812607855,0.826637117,0.847436061,0.766511831,1.086026065,0.035092384,1.255442327,0.920355918,0.848092695,0.942112175,1.042800066,0.036798757,1.107635736,1.16103752,1.235265351,1.323642306,1.178765685,0.039340906,1.151458968,1.216334508,1.234434377,0.936902522,1.199013611,0.042396974,0.802458526,0.670474186,0.742229211,1.048965822,0.92623374,0.029211663,0.87132511,0.948776579,0.918377826,1.015489001,0.913007902,0.03136919,1.163502604,1.144273416,1.335925615,0.690968792,1.153635926,0.026918123
1.150847698,1.094079172,0.837779326,0.758134516,0.862549368,0.013331853,0.872205109,0.811096724,0.885999311,0.752997423,0.802675393,0.036697447,0.65295079,0.688955388,0.936080146,1.000384888,0.822398129,0.030435383,1.154444651,1.030073648,1.20552941,1.117516639,1.056301814,0.028266845,0.966661573,0.714623102,0.877767777,0.904417043,0.767566241,0.031432025,0.972687437,1.10188864,0.912407899,1.112310845,0.88838384,0.026653659,0.914866235,0.971306582,0.86452864,0.585364604,0.874396856,0.036991373,1.199627553,1.351348369,1.146781946,0.564070468,1.231143879,0.032037795,0.97062572,0.964059892,1.056236129,1.401249314,1.187141511,0.033471886,0.902797813,1.083265849,0.700551416,0.599514538,1.040112647,0.035783064,0.769314224,0.64151218,1.147885563,0.982438979,1.015075476,0.03542587,0.96907897,0.972486062,0.837737613,0.744117009,1.11001888,0.037522383,1.12744614,1.186239231,1.109740951,1.129643843,1.198311355,0.039452627,0.923948985,1.091011276,0.955059225,1.403967311,1.026439358,0.042802963,0.70093699,0.850189602,1.193964304,1.046467574,0.841214065,0.029991927,1.099885274,1.203625058,1.173736613,1.212724644,1.146490351,0.03159767,0.934333185,1.159869213,1.297449377,0.669926645,1.122265223,0.027527208
0.685697917,0.685352476,1.267927986,1.040324827,0.958541357,0.012795502,1.000580213,0.858464467,0.864796333,0.808686546,1.073761092,0.036027487,1.277152589,1.249174092,1.026466858,0.947325776,1.17062892,0.026639918,1.33526403,1.106861002,1.119748781,1.22457607,1.159310598,0.026658257,0.770784754,0.800873047,1.081360679,0.955329345,0.966893566,0.03160874,1.348264934,1.345571281,0.955612994,0.92256383,1.291758,0.024871172,0.885992805,0.935739163,1.073427408,1.059960637,1.019834351,0.03652445,0.990110841,0.760097236,1.393334773,0.857101719,1.151942654,0.031242073,1.059094456,1.194729963,0.990000056,0.873180935,1.163751923,0.033404272,0.922121029,0.704160993,0.660730851,0.75576617,0.740691704,0.034982685,0.862859613,0.928774504,1.024690342,1.016494418,0.923991548,0.034939133,1.133290228,1.093630068,1.049238568,0.871652833,0.843609291,0.03698091,1.045209319,0.802793778,0.815643971,1.412468761,0.822620112,0.03914153,1.170913037,1.147781058,1.312201307,1.068371673,1.089147041,0.042274754,0.910128609,0.914572791,1.108601473,0.73352729,0.843913133,0.028924596,1.09658822,1.379539174,1.228618559,1.408816841,1.176978413,0.030779151,0.912021386,1.147755856,0.72844212,0.562346022,0.967789074,0.027212339
1.110392491,1.067523669,1.122475748,1.27566697,1.256108821,0.015812438,1.177639973,0.907378191,0.784226039,0.983143516,1.008105189,0.036886435,0.809248618,0.865596094,0.835616374,0.922325932,0.815188656,0.028737998,0.888313638,1.263804889,0.723486896,1.063729691,1.090233608,0.028140524,0.925731076,1.070855011,1.045730693,1.215507723,1.063951512,0.03275605,0.588626896,1.001533858,0.990602673,1.25402244,0.856842651,0.029141713,0.716747413,0.685691454,0.728947145,1.257986261,0.799123209,0.03806326,1.018735433,1.018639884,0.878533642,0.655928361,1.069267835,0.03267424,1.054994915,0.928457143,1.033603001,0.730044914,1.038888288,0.03337462,1.034427937,0.770430662,0.97471556,0.665290616,0.817779625,0.03546295,1.151781235,1.213880502,1.129896973,1.095115735,1.210562616,0.034819663,0.857701061,1.144119964,1.206129012,1.325706389,1.15309687,0.038024522,0.881916224,1.051269979,1.073404186,0.930295493,1.036269766,0.040130153,1.139303513,1.046105601,0.951277747,1.388425092,1.18032035,0.04244092,1.300126702,1.154936609,1.096954165,0.93759298,1.178537687,0.028329901,1.133845121,1.35860228,1.26167206,1.380197806,1.193234069,0.030714694,0.706797577,0.874368292,1.333022529,1.133411272,0.948312803,0.02743344
0.906455862,0.648950018,1.06008407,0.94910442,0.94188314,0.012028074,1.048168955,0.713512478,1.019147142,0.644332095,0.823746578,0.035942975,0.606848694,0.665424025,1.065681873,1.102501026,0.856186251,0.029361118,1.018380029,1.092648837,0.78252604,1.174273554,1.068087834,0.026881106,1.314906664,1.365480336,0.798788941,1.107625933,1.377929829,0.029883457,1.315316051,1.10231333,0.863219668,1.447966001,1.274226835,0.024687652,0.823488072,0.723568941,0.660807302,0.687938797,0.764408975,0.036236607,1.174920186,0.933421829,1.251778269,0.825622275,1.156610601,0.030652659,0.909126017,1.044699341,1.229213742,0.819639877,1.121395947,0.033335518,1.149090601,0.960939134,0.784891795,0.569740464,0.952508044,0.03437256,1.16113813,1.123009295,0.706911974,0.840840259,1.020716499,0.03420422,1.29937127,1.017429943,0.969543215,0.813826509,1.128644465,0.0365477,0.912308249,0.762998234,0.774887913,0.797493187,0.793129299,0.03915671,1.049369929,0.909663548,0.99404163,1.032124354,0.854758565,0.04239157,1.109332493,1.21718313,1.043185649,1.104857298,1.069362901,0.028083585,1.087448526,0.897374143,1.004776231,0.876494196,0.977360008,0.029591646,0.759627378,0.916331773,0.733923737,0.977254344,0.983701397,0.026962837
0.968161283,0.969300214,1.322947964,1.274432405,1.188267994,0.01573773,0.694360821,1.02898317,1.080860177,1.036101532,0.696710647,0.037443593,1.221973454,1.159663624,0.702765278,0.843392775,1.012417416,0.026290441,1.16007479,0.903674345,1.30674874,1.020857884,1.159370953,0.027542768,0.764203272,0.666840206,0.761367363,0.974761175,0.706637638,0.03210174,0.729998518,0.753793174,0.781906489,0.860605663,0.847494015,0.028076708,1.062934597,1.014949699,1.03279909,0.686463816,1.072936079,0.036863644,1.332397555,1.276861449,0.813758538,1.156044925,1.202789346,0.031240959,1.143928027,1.153023276,0.804633296,0.660338295,1.049963348,0.03309596,1.073196917,1.376623611,0.765253262,0.811501413,1.247595372,0.035248443,0.953847197,0.77146833,1.277005132,1.096076353,1.024917102,0.034379307,1.271523284,1.054638329,1.059700313,0.848578232,1.158195537,0.036730967,1.096427142,1.022551501,1.072134491,1.185101621,0.98246848,0.039328985,1.34153148,1.265845466,1.112048931,1.285646403,1.283308818,0.04203867,1.34053741,1.202247273,0.783536157,1.184303447,1.184678407,0.027343148,0.99672645,0.976189557,1.014046834,0.929559473,0.965332026,0.030600019,1.304387844,0.98324302,0.667799346,1.313014615,1.079645655,0.025805496
0.914791846,1.101077837,1.255058834,0.960589208,0.946141088,0.013500421,1.016105369,0.887760946,1.070750055,0.707334568,0.853795382,0.036422182,0.728741228,0.725264215,1.165922062,0.825995988,0.698903598,0.02948447,0.838964998,0.818922852,1.185467287,1.231132909,0.990996516,0.028091464,0.878388788,1.113425838,0.729515456,0.942898342,0.788608703,0.032628965,1.115021402,1.150244674,1.067614186,1.452371526,1.102150099,0.026099108,1.223558793,1.322433909,1.130044922,0.7492794,1.261385178,0.036525596,0.9429607,0.800824855,1.102997817,1.365353062,0.864557713,0.031743143,0.944332604,1.149922229,0.907160097,0.724064716,1.117564592,0.034082107,0.977491357,0.588038545,0.772033561,1.352879922,0.65466477,0.03505259,1.075436227,1.272323068,0.604064362,0.707004255,0.991769558,0.035085805,1.194010589,1.192039423,1.025250599,1.229536268,1.1345897,0.03720371,0.923202275,1.054352505,1.07226742,0.796810163,0.965628819,0.039861705,0.987859902,0.917742777,0.968731749,0.659993711,1.232214149,0.042578634,1.327477239,1.298189799,0.738324498,1.073096183,1.106582937,0.028136553,0.966558343,0.74524498,0.726210994,0.778838106,0.914132432,0.030600984,1.089963244,1.230129607,0.996372669,0.722917087,1.075006524,0.027228385
1.269750066,0.845676911,0.859966401,1.372199457,1.368510539,0.013510591,1.002904418,0.978090693,1.317857492,1.370442259,1.156566006,0.036548972,1.05800379,1.020347119,0.916537159,0.863115445,0.995761665,0.02854827,0.794044814,1.400513914,1.181067897,1.210440243,1.055328782,0.02908721,1.202541204,0.621987589,0.804110908,0.864516167,0.975572546,0.03105975,0.803356021,0.968452787,0.630225801,1.258100929,0.972266359,0.027171528,1.121760178,1.09554166,1.207257578,0.691470309,1.025800055,0.03676915,0.871009239,0.872501309,1.107049853,0.997316388,0.900594686,0.03223103,1.167448982,1.122040128,0.969587988,1.09560103,1.20701696,0.032632917,1.026831251,1.003695598,1.175049621,1.139335231,0.99593309,0.03559044,0.907660892,1.217964514,0.80556649,1.094358122,0.796437463,0.03574691,1.084616495,0.982737659,1.038603196,0.723292557,1.158769262,0.037128504,0.988914999,1.186674033,1.093687452,1.361836427,1.216403348,0.03964491,0.899648841,1.000717932,1.268705121,1.296253572,1.131243309,0.042774796,1.054178347,0.685721772,0.673039483,0.934984344,0.915418261,0.028318329,0.916530252,1.151211476,1.142498554,1.194113267,1.033660485,0.03181576,1.258738948,1.107010767,1.097024198,1.306161867,1.116653097,0.026186706
0.990798831,0.602075655,0.915643541,0.880206606,0.949585083,0.012915126,0.742854252,0.92237742,0.987722295,1.20188956,1.014788026,0.03654327,1.038807094,0.99859384,1.364951835,1.112297411,1.084963609,0.027988588,0.988261097,1.27554679,0.87945589,0.965648629,1.128407956,0.028597115,0.903107423,0.824316177,0.977475349,0.878323066,1.020494472,0.0323155,1.167076983,0.908011585,0.907820869,0.626700313,0.999734584,0.025486903,0.910973137,0.915053994,0.923558484,1.2477439,0.856034418,0.03658777,1.047970435,1.007928111,0.927463128,1.209513496,0.983410027,0.03166046,1.111392844,0.985286978,0.819749836,0.784822038,0.985746651,0.03291098,0.808023632,0.792784343,0.86053129,0.735900033,0.79722337,0.035649944,0.983208241,1.112678457,0.992387838,0.918117462,1.016384655,0.035215918,0.755368199,0.975482756,1.117620724,1.1131008,0.859864044,0.037957978,1.075848416,1.271930326,1.113074179,1.424241573,1.235760553,0.039742738,1.007375206,0.849326859,1.118822327,0.87903879,0.91967891,0.042534065,0.84333617,0.851457546,0.680797629,0.886802093,0.884008753,0.029287243,1.109968596,1.366945872,1.149185419,1.37505637,1.188046372,0.031166932,0.825444071,1.26241221,1.238097066,0.532277766,0.884212381,0.027116707
1.24445997,1.039976713,0.920051326,0.939971176,1.020272649,0.012686737,0.865097293,1.016222032,1.012511358,0.979748174,1.056441322,0.036330193,0.824037533,0.847030874,0.966237501,1.14636006,1.009268272,0.027512634,1.179404898,0.735547392,0.635275261,1.21503384,1.082357722,0.02638008,1.293407961,1.118410891,0.743020082,1.068447931,1.165868524,0.030166974,1.00239022,1.228956503,0.762188213,1.262724453,1.090394861,0.02579667,1.007977051,1.063411252,1.166557914,0.950671038,1.181181713,0.03628584,1.242236467,1.151754481,0.905596399,1.207333277,1.21567313,0.030675612,1.317133155,1.374978093,1.004052049,0.7419924,1.293246626,0.032417383,1.163336174,1.368749171,0.979825333,1.423250965,1.326901078,0.034369178,1.415579126,1.384927847,1.380929339,0.686797689,1.165067506,0.03347334,1.185292536,0.800861645,1.163885219,1.021940169,1.294568806,0.036456153,0.982841198,1.007672597,1.018951897,0.721885795,0.942339987,0.03914413,0.870794782,0.923166318,1.26001595,0.59228232,0.721891177,0.04265579,0.795669832,0.973863442,1.197934533,1.132651741,1.043075674,0.028518792,1.072734804,0.828011738,0.92651509,0.822791869,1.012040686,0.029291937,1.167960524,0.73396714,1.12636119,1.146889988,0.976765768,0.025892144
0.709163441,0.816002565,0.891847592,1.009264352,0.94183173,0.017302908,0.821901283,0.895096745,1.037342437,0.720077953,0.948771008,0.037715692,0.61157855,0.643455235,0.994927698,0.736927385,0.678880634,0.029962331,0.746485824,1.02929642,1.145826323,0.672535874,0.79086454,0.029830715,0.65444468,0.695308061,0.609663397,0.921639897,0.903682256,0.03267142,0.735136184,0.857540029,1.018399436,0.885007745,0.746436188,0.029331917,1.131664645,1.274698907,1.105500738,0.600779107,1.075339263,0.0382291,0.605705744,0.663589093,1.238967408,1.372609357,0.893936283,0.034301836,0.941527013,1.032045068,1.174866039,0.716583659,1.245622056,0.034428682,0.782155325,0.573632484,1.007575757,0.625276011,0.675360824,0.036569513,0.949998857,0.671799437,0.749485643,0.874760155,0.970528394,0.034996815,0.985179708,0.856005603,0.961000257,0.892354369,0.978611757,0.03792503,1.263446779,1.21678366,1.094020554,0.631405022,1.167742458,0.039503943,1.216964918,1.172226,1.030969553,1.188479964,0.823492232,0.042390548,0.727340623,1.060013216,0.658692953,0.889449086,0.926257075,0.031153603,1.164507655,1.086781026,1.085029766,1.015684222,1.093676631,0.030898284,0.782128982,0.900450403,0.728008397,0.749790285,0.822936712,0.02929031
0.926103763,0.993296076,0.687774557,0.904580934,0.88004125,0.013940485,0.729381069,0.820386399,0.938010323,1.268431547,0.754016131,0.03680426,0.728215912,0.788811475,0.666091053,0.705063186,0.741195307,0.029965956,1.30386676,0.708118488,0.834224831,0.902345092,1.138110331,0.027799588,1.01048486,1.038837435,1.315667497,1.016410768,1.194723075,0.031790882,1.00878393,0.914277975,0.793653967,0.729250599,0.863542946,0.026571138,1.261173573,1.3107673,0.758093488,1.139204602,1.161791216,0.0364756,1.192405232,1.425165484,1.024861536,1.446483457,1.207088788,0.03211644,1.166862231,1.424178032,1.014331732,1.365772185,1.313597822,0.03413469,0.748298889,0.802163885,1.230742212,0.824789518,0.857424878,0.035783943,1.030668961,1.192162113,1.000692929,1.249826075,1.094796807,0.0352346,1.07509489,0.761118419,0.883371842,0.690638942,1.046881729,0.037320677,0.992589009,1.021571553,1.069959741,0.752802393,0.997383828,0.03967119,1.271727537,1.195612304,1.236737316,0.962056599,1.075582889,0.04219493,1.010076079,0.81537866,0.863501327,0.986080837,1.062548717,0.02948428,0.94557596,1.071973216,1.162357232,1.129824698,1.070617521,0.03167508,0.878618418,0.687701664,0.810187055,1.410310638,1.019054443,0.028176675
1.142576185,0.917164363,0.768112163,1.174371764,1.148011575,0.011899841,1.027690524,1.044112141,0.909615573,1.175761633,0.922783235,0.035942573,0.768470457,0.744206403,0.679459309,1.069282113,0.902360539,0.029519279,1.328895758,1.395411233,1.353433778,1.022942249,1.142557201,0.02616289,0.689540953,0.959957959,1.12629505,0.861214373,0.74887642,0.03328797,1.194723686,0.949947874,1.134185367,0.827240756,1.02937643,0.024874173,1.213202658,1.100551458,0.951198134,1.316476262,1.066654299,0.035705876,1.126372062,1.37998299,0.980822157,1.201021653,1.008717367,0.031372707,1.20424037,1.134361881,1.066350982,0.784324919,1.081271344,0.03280251,1.077583029,0.677605562,1.110954292,0.597566659,0.799506832,0.034330208,0.599093644,0.661265262,1.135796087,0.912432746,0.873977293,0.035630304,0.611951535,0.884917792,0.917230424,0.790355323,0.592740089,0.03811886,1.034768701,1.169906428,1.01905036,1.155758748,1.111823467,0.03986675,0.742123322,0.812885051,0.864532733,0.611371347,0.9987383,0.04297284,0.839446937,0.970821258,0.99684924,1.125069014,1.013907394,0.02913748,1.260632743,1.304019773,1.093341491,1.342060849,1.326604865,0.029586136,1.247929999,0.8795128,0.738280397,0.685036081,1.13862874,0.026428489
1.169851122,0.565131885,0.747612999,1.320677292,1.313296155,0.013085109,0.973060171,1.136989305,1.259605978,1.162099782,1.097534323,0.036691632,1.392335755,1.35766911,1.306178897,1.011885269,1.16780748,0.02637063,0.67380752,0.805728649,1.019217502,0.807482227,0.830689575,0.028946253,1.137369559,1.213106758,1.147660739,0.666375886,0.891734054,0.032013834,0.995663585,0.967074874,1.027684764,1.369353143,0.91070449,0.02655479,1.260005993,1.178032781,1.305548404,0.769037278,1.249201715,0.03641375,0.808673543,0.845497362,1.138259183,1.243435957,0.842080856,0.032915097,0.968488601,1.096240094,0.922489401,0.673412209,1.058778694,0.03480009,1.112079265,0.841605602,1.181923946,0.622863149,0.899811699,0.03532907,0.728663293,0.733715516,0.759359293,0.983759088,1.018656911,0.03557588,0.692403023,0.92775638,0.836909984,0.972689729,0.882280464,0.03848638,0.825972363,0.849518641,0.89373434,0.594189211,0.834685122,0.04013977,0.96150097,1.050806168,1.022451001,0.907084003,1.129338321,0.04275611,0.795828032,1.216467769,1.093414865,0.818050525,0.749519547,0.030717844,1.001729605,1.109918939,1.109256934,1.199348913,1.096345908,0.030740298,1.010629949,0.956465506,0.6768316,0.794942314,0.912177971,0.028834328
